DateTime,Open,High,Low,Close,Volume
2024-01-08,993.9,994.0491,993.751,993.9,389749
2024-01-09,972.0,972.137,969.1807,969.3154,403334
2024-01-10,990.4,990.5556,986.7472,986.8714,391411
2024-01-11,974.3,974.4461,974.1539,974.3,393399
2024-01-12,972.4,972.5459,972.2542,972.4,400434
2024-01-16,931.4,931.5397,931.2604,931.4,394987
2024-01-17,913.2,913.337,913.0631,913.2,392644
2024-01-18,936.9,937.0405,936.7595,936.9,393560
2024-01-19,941.8,941.9412,941.6588,941.8,394441
2024-01-22,934.0,934.1401,933.8599,934.0,399411
2024-01-23,939.1,939.2408,938.9591,939.1,399655
2024-01-24,967.3,967.445,967.155,967.3,393224
2024-01-25,936.4,936.5403,936.2597,936.4,392861
2024-01-26,955.1,955.2431,954.9569,955.1,402048
2024-01-29,974.3,974.4461,974.1538,974.3,402575
2024-01-30,975.8,975.9401,975.552,975.738,393041
2024-01-31,992.9,993.0489,992.7511,992.9,396116
2024-02-01,967.7,967.845,967.555,967.7,393922
2024-02-02,945.7,945.8416,945.5584,945.7,395158
2024-02-05,952.8,952.9429,952.6571,952.8,404030
2024-02-06,948.0,948.1421,947.8579,948.0,391835
2024-02-07,896.9,897.0344,896.7657,896.9,396129
2024-02-08,888.6,888.6702,865.0941,865.1664,398738
2024-02-09,865.9,866.0202,864.8628,864.9818,401282
2024-02-12,893.5,898.0416,893.3946,897.9371,393603
2024-02-13,857.4,896.4377,857.2715,896.3047,397184
2024-02-14,930.8,930.9396,930.6604,930.8,396946
2024-02-15,948.7,948.8423,948.5578,948.7,386236
2024-02-16,948.7,948.8423,948.5577,948.7,391591
2024-02-20,979.3,979.4468,979.1531,979.3,396688
2024-02-21,946.1,946.2419,945.9581,946.1,398681
2024-02-22,966.9,967.045,966.755,966.9,401790
2024-02-23,985.2,985.3478,985.0523,985.2,394935
2024-02-26,953.7,953.8431,953.557,953.7,397575
2024-02-27,939.1,939.2408,938.9591,939.1,398846
2024-02-28,918.0,935.9529,917.8413,935.9012,390880
2024-02-29,933.5,934.1759,933.311,934.0435,395838
2024-03-01,952.8,952.8963,941.0974,941.2046,387103
2024-03-04,964.9,965.0224,956.509,956.5983,390208
2024-03-05,938.6,938.7406,938.4593,938.6,394330
2024-03-06,1037.9,1037.9981,955.831,955.8936,393481
2024-03-07,1031.0,1031.1546,1030.8454,1031.0,397487
2024-03-08,1016.0,1016.1523,1015.8477,1016.0,402958
2024-03-11,1032.6,1032.7549,1032.4451,1032.6,388090
2024-03-12,1041.1,1041.2561,1040.9439,1041.1,397956
2024-03-13,1062.8,1062.8805,1055.0241,1055.1816,386849
2024-03-14,1071.8,1079.9312,1071.6454,1079.7868,393170
2024-03-15,1083.5,1083.6625,1083.3375,1083.5,395276
2024-03-18,1035.6,1035.7552,1035.4447,1035.6,400575
2024-03-19,993.9,994.049,993.751,993.9,394687
2024-03-20,994.7,994.849,994.551,994.7,396437
2024-03-21,1013.4,1013.552,1013.248,1013.4,399635
2024-03-22,992.8,992.9489,992.6511,992.8,397368
2024-03-25,1007.8,1007.9511,1007.6488,1007.8,393830
2024-03-26,992.7,992.8489,992.5511,992.7,399642
2024-03-27,979.0,979.1467,978.8533,979.0,398261
2024-03-28,1009.5,1009.6511,1009.3489,1009.5,399907
2024-04-01,992.0,992.1487,991.8513,992.0,392934
2024-04-02,992.3,992.4488,992.1511,992.3,383099
2024-04-03,1009.7,1009.8514,1009.5486,1009.7,394639
2024-04-04,1029.3,1029.4544,1029.1457,1029.3,397421
2024-04-05,995.4,995.5493,995.2508,995.4,400380
2024-04-08,1038.5,1038.6557,1038.3443,1038.5,387177
2024-04-09,1074.1,1074.261,1073.9389,1074.1,393988
2024-04-10,1051.7,1051.8576,1051.5423,1051.7,388741
2024-04-11,1038.9,1039.0558,1038.7442,1038.9,400657
2024-04-12,1057.7,1057.8584,1057.5415,1057.7,396090
2024-04-15,1042.1,1042.2563,1041.9437,1042.1,398525
2024-04-16,1029.4,1029.5544,1029.2457,1029.4,387446
2024-04-17,1029.0,1029.1543,1028.8457,1029.0,391138
2024-04-18,1037.6,1037.7556,1037.4444,1037.6,402482
2024-04-19,1025.5,1025.6538,1025.3462,1025.5,396881
2024-04-22,1014.7,1014.8521,1014.5479,1014.7,391700
2024-04-23,1025.9,1026.0539,1025.7462,1025.9,392428
2024-04-24,1007.4,1007.5511,1007.2489,1007.4,391275
2024-04-25,981.1,981.2471,980.9529,981.1,398666
2024-04-26,957.4,957.5435,957.2565,957.4,397628
2024-04-29,976.7,976.8882,976.5254,976.7316,397149
2024-04-30,951.9,952.0428,951.7572,951.9,397270
2024-05-01,947.7,947.842,947.558,947.7,396703
2024-05-02,938.2,938.3406,938.0594,938.2,395954
2024-05-03,947.5,947.642,947.358,947.5,395908
2024-05-06,982.3,982.4473,982.1527,982.3,398359
2024-05-07,978.8,978.9468,978.6532,978.8,398828
2024-05-08,955.4,955.5433,955.2567,955.4,393690
2024-05-09,970.4,970.5456,970.2545,970.4,391221
2024-05-10,980.8,980.947,980.653,980.8,403769
2024-05-13,964.9,965.0448,964.7553,964.9,392849
2024-05-14,981.5,981.6471,981.3529,981.5,394974
2024-05-15,1014.1,1014.252,1013.9479,1014.1,395775
2024-05-16,997.5,997.6496,997.3504,997.5,393571
2024-05-17,1009.9,1010.0515,1009.7486,1009.9,388838
2024-05-20,1030.7,1030.8541,1030.5458,1030.7,389952
2024-05-21,1029.4,1029.5541,1029.2459,1029.4,393248
2024-05-22,1002.9,1003.0504,1002.7496,1002.9,401952
2024-05-23,973.3,973.4459,973.154,973.3,399326
2024-05-24,969.1,969.2453,968.9547,969.1,398088
2024-05-28,976.7,976.8465,976.5535,976.7,396025
2024-05-29,963.1,963.2444,962.9555,963.1,388429
2024-05-30,944.3,956.8044,944.1668,956.6161,391346
2024-05-31,899.2,944.991,899.1429,944.8595,396373
2024-06-03,913.0,913.1369,912.8631,913.0,401023
2024-06-04,910.3,910.3991,904.5318,904.6496,379334
2024-06-05,924.5,924.6151,909.3614,909.4911,395849
2024-06-06,923.8,923.9385,923.6615,923.8,402640
2024-06-07,909.5,909.6364,909.3636,909.5,395466
2024-06-10,896.4,896.5344,896.2656,896.4,390358
2024-06-11,876.9,877.0315,876.7685,876.9,398865
2024-06-12,899.8,899.9056,878.1912,878.2619,401237
2024-06-13,877.4,881.5464,877.279,881.4306,390557
2024-06-14,890.6,890.7335,890.4664,890.6,396407
2024-06-17,883.6,883.7143,876.5086,876.6145,399330
2024-06-18,880.9,881.0321,880.7679,880.9,397936
2024-06-20,905.4,905.6308,904.8138,905.0105,404528
2024-06-21,918.1,939.1126,917.9998,938.9815,395798
2024-06-24,976.1,981.585,975.964,981.4437,390404
2024-06-25,933.7,933.84,933.5601,933.7,397226
2024-06-26,922.7,950.0593,922.6365,949.9912,399945
2024-06-27,927.6,927.739,927.4609,927.6,402514
2024-06-28,977.9,978.0467,977.7533,977.9,388760
2024-07-01,972.4,979.0701,972.2569,978.9373,400236
2024-07-02,1020.2,1020.353,1020.047,1020.2,404765
2024-07-03,1034.2,1034.3356,1019.0134,1019.1647,388530
2024-07-05,1035.8,1035.9553,1035.6448,1035.8,387641
2024-07-08,1011.5,1011.6517,1011.3483,1011.5,398290
2024-07-09,982.5,982.6473,982.3527,982.5,399758
2024-07-10,987.6,987.748,987.452,987.6,392381
2024-07-11,993.4,993.5487,993.2513,993.4,400294
2024-07-12,969.1,969.2453,968.9546,969.1,392688
2024-07-15,946.7,946.842,946.558,946.7,393329
2024-07-16,953.0,953.1429,952.8571,953.0,394193
2024-07-17,950.5,950.6426,950.3574,950.5,395743
2024-07-18,926.3,926.4389,926.1611,926.3,402986
2024-07-19,899.1,899.2348,898.9651,899.1,392430
2024-07-22,889.2,889.3333,889.0668,889.2,389667
2024-07-23,909.1,909.2361,908.9639,909.1,393132
2024-07-24,922.0,922.1382,921.8618,922.0,406308
2024-07-25,894.0,894.1341,893.8659,894.0,396277
2024-07-26,884.9,885.0327,884.7673,884.9,396195
2024-07-29,885.8,885.9327,885.6673,885.8,402377
2024-07-30,878.0,878.1513,877.7191,877.9171,384060
2024-07-31,922.6,922.7383,922.4616,922.6,392338
2024-08-01,891.8,891.9336,891.6663,891.8,393812
2024-08-02,879.2,879.3318,879.0682,879.2,383170
2024-08-05,822.8,835.8047,822.6898,835.7001,397936
2024-08-06,857.1,857.2284,856.9715,857.1,396767
2024-08-07,883.8,883.9325,883.6675,883.8,395142
2024-08-08,905.9,906.0359,905.7642,905.9,395151
2024-08-09,893.5,893.634,893.366,893.5,398014
2024-08-12,896.5,896.6345,896.3655,896.5,392005
2024-08-13,921.6,921.7382,921.4618,921.6,403861
2024-08-14,919.8,919.9379,919.662,919.8,390777
2024-08-15,935.6,935.7403,935.4596,935.6,391378
2024-08-16,941.7,941.8411,941.5589,941.7,406948
2024-08-19,918.7,918.8378,918.5623,918.7,391140
2024-08-20,913.9,914.0369,913.7631,913.9,396236
2024-08-21,940.6,940.7411,940.4589,940.6,388090
2024-08-22,920.0,920.138,919.862,920.0,399227
2024-08-23,942.5,942.6412,942.3588,942.5,386079
2024-08-26,960.2,960.344,960.056,960.2,388176
2024-08-27,958.5,958.6438,958.3562,958.5,399566
2024-08-28,933.9,934.0401,933.7599,933.9,390071
2024-08-29,972.5,972.5875,931.696,931.7939,401003
2024-08-30,961.1,979.0793,960.9896,978.9326,394640
2024-09-03,931.1,975.6195,930.9947,975.4745,404378
2024-09-04,927.2,927.3391,927.0609,927.2,392904
2024-09-05,934.7,934.8422,928.7063,928.8279,392394
2024-09-06,896.3,938.446,896.2008,938.3452,398561
2024-09-09,936.8,936.9286,912.3632,912.4812,400634
2024-09-10,960.0,960.1438,959.8562,960.0,392981
2024-09-11,1010.2,1014.0472,1010.0632,1013.9161,394143
2024-09-12,1053.8,1053.8996,1016.8688,1016.9981,396981
2024-09-13,1076.0,1076.1614,1075.8386,1076.0,394675
2024-09-16,1084.4,1084.5626,1084.2374,1084.4,395972
2024-09-17,1104.7,1104.8654,1104.5345,1104.7,395144
2024-09-18,1068.3,1087.602,1068.1738,1087.4395,399161
2024-09-19,1100.4,1100.565,1100.235,1100.4,393430
2024-09-20,1079.9,1080.062,1079.738,1079.9,393781
2024-09-23,1046.9,1047.057,1046.743,1046.9,402117
2024-09-24,1061.9,1062.0527,1056.2085,1056.3359,394489
2024-09-25,1033.3,1033.4549,1033.1452,1033.3,397022
2024-09-26,1044.3,1059.3163,1044.191,1059.1591,395973
2024-09-27,1014.0,1014.1519,1013.8481,1014.0,399918
2024-09-30,998.9,999.0498,998.7502,998.9,400142
2024-10-01,993.6,993.749,993.451,993.6,394420
2024-10-02,1016.4,1016.5525,1016.2476,1016.4,400703
2024-10-03,997.3,997.4495,997.1504,997.3,391608
2024-10-04,995.2,995.3492,995.0508,995.2,390058
2024-10-07,1023.0,1023.1533,1022.8467,1023.0,400359
2024-10-08,1003.6,1003.7504,1003.4495,1003.6,393434
2024-10-09,1036.9,1037.0555,1036.7446,1036.9,399066
2024-10-10,1065.4,1065.5598,1065.2403,1065.4,389733
2024-10-11,1061.8,1061.9593,1061.6408,1061.8,394660
2024-10-14,1023.1,1023.2532,1022.9467,1023.1,391423
2024-10-15,1004.2,1004.3506,1004.0494,1004.2,390664
2024-10-16,1019.0,1019.1528,1018.8472,1019.0,391833
2024-10-17,1038.3,1038.4558,1038.1443,1038.3,413136
2024-10-18,1077.7,1077.8616,1077.5383,1077.7,391165
2024-10-21,1048.4,1048.5573,1048.2428,1048.4,389096
2024-10-22,1074.2,1074.3609,1074.039,1074.2,400291
2024-10-23,1057.5,1057.6586,1057.3414,1057.5,382397
2024-10-24,1161.0,1161.174,1160.826,1161.0,398047
2024-10-25,1199.7,1199.8799,1199.52,1199.7,395128
2024-10-28,1222.0,1222.1833,1221.8167,1222.0,405855
2024-10-29,1227.0,1227.184,1226.816,1227.0,389117
2024-10-30,1149.0,1151.5599,1148.8273,1151.391,389841
2024-10-31,1106.5,1106.6658,1106.3342,1106.5,398095
2024-11-01,1103.8,1103.9656,1103.6345,1103.8,397832
2024-11-04,1066.4,1066.5598,1066.2403,1066.4,385446
2024-11-05,1076.9,1077.0615,1076.7386,1076.9,399925
2024-11-06,1036.1,1036.2553,1035.9446,1036.1,393971
2024-11-07,1017.4,1017.5526,1017.2474,1017.4,394750
2024-11-08,988.9,989.0483,988.7517,988.9,393013
2024-11-11,979.4,979.5468,979.2533,979.4,394985
2024-11-12,938.3,938.4407,938.1593,938.3,394660
2024-11-13,929.5,929.6394,929.3606,929.5,398082
2024-11-14,923.4,923.5385,923.2615,923.4,406138
2024-11-15,941.3,941.4411,941.1589,941.3,390539
2024-11-18,1006.2,1006.3509,1006.0491,1006.2,397977
2024-11-19,1035.3,1035.4553,1035.1448,1035.3,400912
2024-11-20,1023.9,1024.0536,1023.7465,1023.9,402776
2024-11-21,1042.6,1042.7564,1042.4436,1042.6,394017
2024-11-22,1017.0,1025.2612,1016.8161,1025.0981,400995
2024-11-25,979.8,979.9469,979.653,979.8,395564
2024-11-26,987.2,987.3481,987.0519,987.2,397295
2024-11-27,982.8,987.7862,982.6856,987.6499,391963
2024-11-29,990.2,991.5028,990.0153,990.9676,395587
2024-12-02,991.9,992.0355,973.8789,974.025,390606
2024-12-03,983.7,1003.5811,983.6028,1003.4435,395442
2024-12-04,988.8,988.8741,965.6368,965.7046,402101
