DateTime,Open,High,Low,Close,Volume
2024-01-08 00:00:00,23.12,23.1233,23.1156,23.1188,3986
2024-01-08 00:15:00,23.1188,23.1219,23.1137,23.1169,4598
2024-01-08 00:30:00,23.1169,23.1203,23.1128,23.1161,3451
2024-01-08 00:45:00,23.1161,23.1197,23.1123,23.1151,4110
2024-01-08 01:00:00,23.1151,23.118,23.1106,23.1138,4509
2024-01-08 01:15:00,23.1138,23.1163,23.1087,23.1119,4444
2024-01-08 01:30:00,23.1119,23.1146,23.1066,23.1094,4553
2024-01-08 01:45:00,23.1094,23.1122,23.1044,23.1077,4365
2024-01-08 02:00:00,23.1077,23.1109,23.1029,23.1063,4230
2024-01-08 02:15:00,23.1063,23.1096,23.1023,23.1046,3340
2024-01-08 02:30:00,23.1046,23.1077,23.1002,23.1026,4395
2024-01-08 02:45:00,23.1026,23.1057,23.0981,23.1013,3995
2024-01-08 03:00:00,23.1013,23.1048,23.098,23.101,4703
2024-01-08 03:15:00,23.101,23.1037,23.0967,23.0996,5079
2024-01-08 03:30:00,23.0996,23.1028,23.096,23.0994,4953
2024-01-08 03:45:00,23.0994,23.1024,23.0944,23.0976,3555
2024-01-08 04:00:00,23.0976,23.1002,23.0935,23.096,4855
2024-01-08 04:15:00,23.096,23.0993,23.0921,23.0952,4362
2024-01-08 04:30:00,23.0952,23.0976,23.0903,23.0935,4810
2024-01-08 04:45:00,23.0935,23.0968,23.0897,23.0931,4204
2024-01-08 05:00:00,23.0931,23.0962,23.0885,23.0919,3418
2024-01-08 05:15:00,23.0919,23.0948,23.0875,23.0909,4445
2024-01-08 05:30:00,23.0909,23.0934,23.0859,23.0893,3074
2024-01-08 05:45:00,23.0893,23.0919,23.0847,23.0876,4066
2024-01-08 06:00:00,23.0876,23.0906,23.083,23.0864,3985
2024-01-08 06:15:00,23.0864,23.0897,23.082,23.0852,3122
2024-01-08 06:30:00,23.0852,23.0882,23.0809,23.0838,5235
2024-01-08 06:45:00,23.0838,23.0869,23.0791,23.0819,3964
2024-01-08 07:00:00,23.0819,23.0849,23.0775,23.0806,3468
2024-01-08 07:15:00,23.0806,23.084,23.0763,23.0793,3407
2024-01-08 07:30:00,23.0793,23.0825,23.0751,23.0779,3746
2024-01-08 07:45:00,23.0779,23.0814,23.0737,23.0769,4593
2024-01-08 08:00:00,23.0769,23.0793,23.0717,23.0751,3757
2024-01-08 08:15:00,23.0751,23.0774,23.07,23.0735,3548
2024-01-08 08:30:00,23.0735,23.0762,23.0685,23.0718,4388
2024-01-08 08:45:00,23.0718,23.0752,23.0671,23.07,3944
2024-01-08 09:00:00,23.07,23.0732,23.0657,23.0687,4338
2024-01-08 09:15:00,23.0687,23.0711,23.0635,23.0664,3435
2024-01-08 09:30:00,23.0664,23.0695,23.0623,23.0651,4379
2024-01-08 09:45:00,23.0651,23.0681,23.0605,23.0637,3483
2024-01-08 10:00:00,23.0637,23.0668,23.0594,23.0626,4163
2024-01-08 10:15:00,23.0626,23.0657,23.0589,23.0622,3717
2024-01-08 10:30:00,23.0622,23.0657,23.0581,23.0608,4562
2024-01-08 10:45:00,23.0608,23.0636,23.0561,23.0588,3450
2024-01-08 11:00:00,23.0588,23.0622,23.0549,23.0588,4029
2024-01-08 11:15:00,23.0588,23.0619,23.0536,23.057,3858
2024-01-08 11:30:00,23.057,23.0594,23.0518,23.0543,3548
2024-01-08 11:45:00,23.0543,23.0577,23.0507,23.0539,3962
2024-01-08 12:00:00,23.0539,23.0567,23.0492,23.0524,3089
2024-01-08 12:15:00,23.0524,23.0555,23.0476,23.0506,3389
2024-01-08 12:30:00,23.0506,23.0537,23.0457,23.0486,3483
2024-01-08 12:45:00,23.0486,23.0516,23.0436,23.0464,4145
2024-01-08 13:00:00,23.0464,23.0498,23.0424,23.0457,3423
2024-01-08 13:15:00,23.0457,23.0487,23.0408,23.0442,4534
2024-01-08 13:30:00,23.0442,23.047,23.0397,23.043,4648
2024-01-08 13:45:00,23.043,23.0458,23.0385,23.0412,4789
2024-01-08 14:00:00,23.0412,23.044,23.0368,23.04,4343
2024-01-08 14:15:00,23.04,23.0428,23.0358,23.0386,4021
2024-01-08 14:30:00,23.0386,23.042,23.0342,23.0371,4029
2024-01-08 14:45:00,23.0371,23.0403,23.0328,23.0357,4525
2024-01-08 15:00:00,23.0357,23.0387,23.0313,23.0346,3433
2024-01-08 15:15:00,23.0346,23.0381,23.0309,23.0338,4295
2024-01-08 15:30:00,23.0338,23.0368,23.0295,23.0326,4457
2024-01-08 15:45:00,23.0326,23.0358,23.028,23.0309,3544
2024-01-08 16:00:00,23.0309,23.0345,23.0269,23.0297,3620
2024-01-08 16:15:00,23.0297,23.0329,23.0259,23.0287,3593
2024-01-08 16:30:00,23.0287,23.0321,23.0243,23.0276,5016
2024-01-08 16:45:00,23.0276,23.0298,23.0228,23.0263,4380
2024-01-08 17:00:00,23.0263,23.0293,23.0223,23.0252,3670
