DateTime,Open,High,Low,Close,Volume
2024-01-08 00:00:00,946.7,946.8329,946.2993,946.4249,64250
2024-01-08 04:00:00,946.4249,946.5595,946.0301,946.149,65934
2024-01-08 08:00:00,946.149,946.2745,945.7488,945.88,61879
2024-01-08 12:00:00,945.88,946.0096,945.4591,945.581,66466
2024-01-08 16:00:00,945.581,945.7117,945.1625,945.2938,63778
2024-01-08 20:00:00,945.2938,945.4337,944.8895,945.0298,65400
2024-01-09 00:00:00,931.0,933.4206,930.9006,933.3151,64185
2024-01-09 04:00:00,933.3151,935.4327,933.1981,935.3449,65446
2024-01-09 08:00:00,935.3449,937.7143,935.224,937.5979,69250
2024-01-09 12:00:00,937.5979,940.0153,937.506,939.8881,66105
2024-01-09 16:00:00,939.8881,942.167,939.7591,942.0346,64075
2024-01-09 20:00:00,942.0346,944.2933,941.9219,944.2088,65322
2024-01-10 00:00:00,918.8,920.4042,918.6812,920.3035,64474
2024-01-10 04:00:00,920.3035,921.9268,920.2027,921.7915,70875
2024-01-10 08:00:00,921.7915,923.4813,921.6887,923.3671,67768
2024-01-10 12:00:00,923.3671,924.7911,923.2261,924.6694,67548
2024-01-10 16:00:00,924.6694,926.2696,924.5482,926.1312,67201
2024-01-10 20:00:00,926.1312,927.6726,926.015,927.5656,66907
2024-01-11 00:00:00,909.0,909.1131,908.5803,908.7059,65719
2024-01-11 04:00:00,908.7059,908.8259,908.2737,908.4065,62559
2024-01-11 08:00:00,908.4065,908.5246,907.9669,908.0925,64877
2024-01-11 12:00:00,908.0925,908.2173,907.6655,907.7975,65531
2024-01-11 16:00:00,907.7975,907.9255,907.3834,907.5138,66245
2024-01-11 20:00:00,907.5138,907.6309,907.1004,907.2286,66564
2024-01-12 00:00:00,910.1,910.2363,909.9637,910.1,69085
2024-01-12 04:00:00,910.1,910.2362,909.9638,910.1,64341
2024-01-12 08:00:00,910.1,910.2364,909.9636,910.1,65343
2024-01-12 12:00:00,910.1,910.2362,909.9637,910.1,64770
2024-01-12 16:00:00,910.1,910.2359,909.9641,910.1,62811
2024-01-12 20:00:00,910.1,910.2364,909.9636,910.1,64853
2024-01-16 00:00:00,895.1,895.2344,894.8737,895.0246,63157
2024-01-16 04:00:00,895.0246,895.1839,894.8706,895.0538,66119
2024-01-16 08:00:00,895.0538,895.1899,894.8987,895.0278,69695
2024-01-16 12:00:00,895.0278,895.1619,894.8738,895.0111,64831
2024-01-16 16:00:00,895.0111,895.1374,894.8426,894.9865,65241
2024-01-16 20:00:00,894.9865,895.1975,894.8596,895.0637,66277
2024-01-17 00:00:00,882.8,884.7308,882.662,884.607,66671
2024-01-17 04:00:00,884.607,886.5482,884.4709,886.4375,66449
2024-01-17 08:00:00,886.4375,888.503,886.3065,888.3883,65696
2024-01-17 12:00:00,888.3883,890.4391,888.2517,890.3672,63581
2024-01-17 16:00:00,890.3672,892.3395,890.2332,892.231,68623
2024-01-17 20:00:00,892.231,894.1573,892.1007,894.026,68185
2024-01-18 00:00:00,903.3,903.4353,903.1647,903.3,64959
2024-01-18 04:00:00,903.3,903.4353,903.1647,903.3,65312
2024-01-18 08:00:00,903.3,903.4354,903.1646,903.3,67225
2024-01-18 12:00:00,903.3,903.4353,903.1646,903.3,66625
2024-01-18 16:00:00,903.3,903.4351,903.1649,903.3,64713
2024-01-18 20:00:00,903.3,903.4345,903.1654,903.3,64744
2024-01-19 00:00:00,897.3,897.4411,897.1646,897.3077,65083
2024-01-19 04:00:00,897.3077,897.4564,897.1711,897.3198,65448
2024-01-19 08:00:00,897.3198,897.4534,897.1737,897.3054,65559
2024-01-19 12:00:00,897.3054,897.4432,897.1714,897.3123,66486
2024-01-19 16:00:00,897.3123,897.4482,897.1774,897.315,65131
2024-01-19 20:00:00,897.315,897.4633,897.1857,897.3284,65296
2024-01-22 00:00:00,894.4,894.5342,894.2659,894.4,65407
2024-01-22 04:00:00,894.4,894.532,894.2681,894.4,63794
2024-01-22 08:00:00,894.4,894.5341,894.266,894.4,65017
2024-01-22 12:00:00,894.4,894.534,894.266,894.4,68126
2024-01-22 16:00:00,894.4,894.5331,894.267,894.4,61806
2024-01-22 20:00:00,894.4,894.534,894.2661,894.4,64181
2024-01-23 00:00:00,896.2,896.3342,896.0658,896.2,72351
2024-01-23 04:00:00,896.2,896.3344,896.0656,896.2,64891
2024-01-23 08:00:00,896.2,896.3342,896.0658,896.2,67638
2024-01-23 12:00:00,896.2,896.3344,896.0656,896.2,64400
2024-01-23 16:00:00,896.2,896.3341,896.0659,896.2,65724
2024-01-23 20:00:00,896.2,896.3336,896.0664,896.2,69234
2024-01-24 00:00:00,905.6,905.715,904.8944,905.0184,64925
2024-01-24 04:00:00,905.0184,905.1374,904.3727,904.4769,64936
2024-01-24 08:00:00,904.4769,904.5921,903.7722,903.8908,64521
2024-01-24 12:00:00,903.8908,903.994,903.1755,903.2889,64749
2024-01-24 16:00:00,903.2889,903.4129,902.6065,902.723,66977
2024-01-24 20:00:00,902.723,902.8387,902.0467,902.1567,67803
2024-01-25 00:00:00,887.4,887.5329,887.2671,887.4,65490
2024-01-25 04:00:00,887.4,887.5329,887.2671,887.4,67356
2024-01-25 08:00:00,887.4,887.533,887.2671,887.4,67336
2024-01-25 12:00:00,887.4,887.533,887.267,887.4,62848
2024-01-25 16:00:00,887.4,887.5328,887.2673,887.4,67270
2024-01-25 20:00:00,887.4,887.5327,887.2673,887.4,67141
2024-01-26 00:00:00,911.3,911.4363,911.1637,911.3,70405
2024-01-26 04:00:00,911.3,911.4363,911.1637,911.3,67779
2024-01-26 08:00:00,911.3,911.4362,911.1637,911.3,62255
2024-01-26 12:00:00,911.3,911.4358,911.1642,911.3,68793
2024-01-26 16:00:00,911.3,911.4362,911.1638,911.3,63955
2024-01-26 20:00:00,911.3,911.4361,911.1639,911.3,63945
2024-01-29 00:00:00,928.6,928.7387,928.4612,928.6,63915
2024-01-29 04:00:00,928.6,928.7388,928.4611,928.6,67998
2024-01-29 08:00:00,928.6,928.7391,928.4608,928.6,62799
2024-01-29 12:00:00,928.6,928.7389,928.461,928.6,65765
2024-01-29 16:00:00,928.6,928.7387,928.4612,928.6,63698
2024-01-29 20:00:00,928.6,928.739,928.461,928.6,66320
2024-01-30 00:00:00,923.3,923.4345,922.084,922.2216,67209
2024-01-30 04:00:00,922.2216,922.3506,920.739,920.8877,65822
2024-01-30 08:00:00,920.8877,921.0179,919.3415,919.4718,65922
2024-01-30 12:00:00,919.4718,919.5913,918.3318,918.4207,65159
2024-01-30 16:00:00,918.4207,918.5145,916.9503,917.0689,67218
2024-01-30 20:00:00,917.0689,917.1743,915.7081,915.8152,66848
2024-01-31 00:00:00,924.4,924.5387,924.2614,924.4,65094
2024-01-31 04:00:00,924.4,924.5365,924.2636,924.4,63510
2024-01-31 08:00:00,924.4,924.5387,924.2614,924.4,67759
2024-01-31 12:00:00,924.4,924.5383,924.2617,924.4,66853
2024-01-31 16:00:00,924.4,924.5383,924.2618,924.4,67721
2024-01-31 20:00:00,924.4,924.5382,924.2618,924.4,65383
2024-02-01 00:00:00,914.0,914.1368,913.8632,914.0,65563
2024-02-01 04:00:00,914.0,914.1371,913.8629,914.0,62583
2024-02-01 08:00:00,914.0,914.1371,913.8629,914.0,64216
2024-02-01 12:00:00,914.0,914.1369,913.8631,914.0,66981
2024-02-01 16:00:00,914.0,914.1354,913.8646,914.0,65438
2024-02-01 20:00:00,914.0,914.1368,913.8632,914.0,63354
2024-02-02 00:00:00,893.8,893.934,893.6659,893.8,67526
2024-02-02 04:00:00,893.8,893.934,893.666,893.8,65136
2024-02-02 08:00:00,893.8,893.9336,893.6664,893.8,64839
2024-02-02 12:00:00,893.8,893.9338,893.6662,893.8,63665
2024-02-02 16:00:00,893.8,893.9338,893.6662,893.8,66630
2024-02-02 20:00:00,893.8,893.9339,893.6661,893.8,61646
2024-02-05 00:00:00,895.9,896.0343,895.7657,895.9,66107
