DateTime,Open,High,Low,Close,Volume
2024-01-08 00:00:00,993.9,994.0476,993.7524,993.9,14433
2024-01-08 01:00:00,993.9,994.0491,993.751,993.9,16981
2024-01-08 02:00:00,993.9,994.0485,993.7515,993.9,14638
2024-01-08 03:00:00,993.9,994.0486,993.7514,993.9,17243
2024-01-08 04:00:00,993.9,994.0465,993.7536,993.9,16852
2024-01-08 05:00:00,993.9,994.0481,993.7519,993.9,17091
2024-01-08 06:00:00,993.9,994.0483,993.7518,993.9,15478
2024-01-08 07:00:00,993.9,994.0473,993.7528,993.9,15564
2024-01-08 08:00:00,993.9,994.0461,993.7539,993.9,16700
2024-01-08 09:00:00,993.9,994.0474,993.7527,993.9,15730
2024-01-08 10:00:00,993.9,994.0486,993.7515,993.9,16548
2024-01-08 11:00:00,993.9,994.0459,993.7542,993.9,17436
2024-01-08 12:00:00,993.9,994.0478,993.7522,993.9,17005
2024-01-08 13:00:00,993.9,994.0477,993.7524,993.9,16179
2024-01-08 14:00:00,993.9,994.0447,993.7554,993.9,17196
2024-01-08 15:00:00,993.9,994.0477,993.7524,993.9,16742
2024-01-08 16:00:00,993.9,994.0477,993.7524,993.9,17301
2024-01-08 17:00:00,993.9,994.0485,993.7516,993.9,16054
2024-01-08 18:00:00,993.9,994.0485,993.7516,993.9,14339
2024-01-08 19:00:00,993.9,994.0489,993.7511,993.9,17235
2024-01-08 20:00:00,993.9,994.047,993.7531,993.9,17054
2024-01-08 21:00:00,993.9,994.0491,993.751,993.9,15369
2024-01-08 22:00:00,993.9,994.0483,993.7518,993.9,15468
2024-01-08 23:00:00,993.9,994.0464,993.7537,993.9,15113
2024-01-09 00:00:00,972.0,972.137,971.7297,971.8491,15576
2024-01-09 01:00:00,971.8491,971.9678,971.5787,971.7131,17079
2024-01-09 02:00:00,971.7131,971.841,971.4759,971.6192,17271
2024-01-09 03:00:00,971.6192,971.7617,971.3786,971.511,15796
2024-01-09 04:00:00,971.511,971.6537,971.2728,971.3961,17526
2024-01-09 05:00:00,971.3961,971.5301,971.1487,971.2858,16035
2024-01-09 06:00:00,971.2858,971.4221,971.0353,971.1706,15665
2024-01-09 07:00:00,971.1706,971.3064,970.9402,971.0694,16225
2024-01-09 08:00:00,971.0694,971.2127,970.8299,970.959,17021
2024-01-09 09:00:00,970.959,971.0916,970.7081,970.8493,16640
2024-01-09 10:00:00,970.8493,970.9927,970.6139,970.7344,16612
2024-01-09 11:00:00,970.7344,970.8569,970.5,970.6337,16428
2024-01-09 12:00:00,970.6337,970.7629,970.3726,970.5181,17530
2024-01-09 13:00:00,970.5181,970.6586,970.2858,970.4202,17968
2024-01-09 14:00:00,970.4202,970.5518,970.1641,970.2937,16722
2024-01-09 15:00:00,970.2937,970.4108,970.0672,970.1802,18045
2024-01-09 16:00:00,970.1802,970.3133,969.9571,970.0892,16997
2024-01-09 17:00:00,970.0892,970.2277,969.8443,969.9732,15320
2024-01-09 18:00:00,969.9732,970.1121,969.734,969.8487,16831
2024-01-09 19:00:00,969.8487,969.9824,969.6218,969.7351,17244
2024-01-09 20:00:00,969.7351,969.8625,969.5263,969.6533,18268
2024-01-09 21:00:00,969.6533,969.7915,969.4162,969.5497,15874
2024-01-09 22:00:00,969.5497,969.6968,969.3212,969.4496,17466
2024-01-09 23:00:00,969.4496,969.5869,969.1807,969.3154,17195
2024-01-10 00:00:00,990.4,990.5556,990.1268,990.2533,15128
