DateTime,Open,High,Low,Close,Volume
2024-01-08 00:00:00,2026.6,2026.8904,2026.1946,2026.4049,8260
2024-01-08 00:30:00,2026.4049,2026.7058,2025.962,2026.2508,8084
2024-01-08 01:00:00,2026.2508,2026.5312,2025.8587,2026.0895,8242
2024-01-08 01:30:00,2026.0895,2026.3243,2025.6333,2025.909,6790
2024-01-08 02:00:00,2025.909,2026.1386,2025.4518,2025.6648,7175
2024-01-08 02:30:00,2025.6648,2025.9619,2025.2474,2025.5043,8613
2024-01-08 03:00:00,2025.5043,2025.7875,2024.985,2025.2398,8143
2024-01-08 03:30:00,2025.2398,2025.5143,2024.8522,2025.1617,8983
2024-01-08 04:00:00,2025.1617,2025.4031,2024.7732,2025.0366,7526
2024-01-08 04:30:00,2025.0366,2025.3274,2024.576,2024.878,7652
2024-01-08 05:00:00,2024.878,2025.1548,2024.3646,2024.6454,7848
2024-01-08 05:30:00,2024.6454,2024.9021,2024.2349,2024.5065,8098
2024-01-08 06:00:00,2024.5065,2024.7896,2024.056,2024.2892,8894
2024-01-08 06:30:00,2024.2892,2024.5713,2023.8834,2024.13,7702
2024-01-08 07:00:00,2024.13,2024.4197,2023.6487,2023.948,7339
2024-01-08 07:30:00,2023.948,2024.2022,2023.5043,2023.756,7855
2024-01-08 08:00:00,2023.756,2023.9895,2023.2958,2023.4934,9313
2024-01-08 08:30:00,2023.4934,2023.7686,2023.12,2023.3938,8982
2024-01-08 09:00:00,2023.3938,2023.6342,2022.9203,2023.212,8101
2024-01-08 09:30:00,2023.212,2023.4861,2022.7148,2022.9974,7711
2024-01-08 10:00:00,2022.9974,2023.2792,2022.5594,2022.8431,9067
2024-01-08 10:30:00,2022.8431,2023.1369,2022.4006,2022.6727,8778
2024-01-08 11:00:00,2022.6727,2022.9644,2022.3394,2022.6578,7160
2024-01-08 11:30:00,2022.6578,2022.9597,2022.2886,2022.5586,8566
2024-01-08 12:00:00,2022.5586,2022.8477,2022.1729,2022.4328,9116
2024-01-08 12:30:00,2022.4328,2022.7122,2021.9789,2022.2684,7355
2024-01-08 13:00:00,2022.2684,2022.5286,2021.9196,2022.1844,7039
2024-01-08 13:30:00,2022.1844,2022.4573,2021.7972,2022.0646,8591
2024-01-08 14:00:00,2022.0646,2022.3294,2021.5748,2021.8323,8882
2024-01-08 14:30:00,2021.8323,2022.1006,2021.4825,2021.65,8341
2024-01-08 15:00:00,2021.65,2021.9301,2021.133,2021.4269,7952
2024-01-08 15:30:00,2021.4269,2021.6742,2021.0709,2021.2606,8567
2024-01-08 16:00:00,2021.2606,2021.5713,2020.8844,2021.147,8334
2024-01-08 16:30:00,2021.147,2021.4346,2020.6792,2020.9229,7094
2024-01-08 17:00:00,2020.9229,2021.2108,2020.5024,2020.7408,8681
2024-01-08 17:30:00,2020.7408,2021.0283,2020.3511,2020.6111,8441
2024-01-08 18:00:00,2020.6111,2020.8546,2020.1993,2020.465,9089
2024-01-08 18:30:00,2020.465,2020.7119,2020.0463,2020.3401,8670
2024-01-08 19:00:00,2020.3401,2020.6232,2019.9153,2020.2113,8373
2024-01-08 19:30:00,2020.2113,2020.5246,2019.7863,2020.0798,8432
2024-01-08 20:00:00,2020.0798,2020.3762,2019.6957,2019.9433,9076
2024-01-08 20:30:00,2019.9433,2020.2235,2019.5084,2019.7759,8152
2024-01-08 21:00:00,2019.7759,2020.032,2019.3165,2019.6301,7897
2024-01-08 21:30:00,2019.6301,2019.9134,2019.1811,2019.3988,7237
2024-01-08 22:00:00,2019.3988,2019.669,2019.0014,2019.2268,7924
2024-01-08 22:30:00,2019.2268,2019.4802,2018.8125,2019.0285,8332
2024-01-08 23:00:00,2019.0285,2019.3049,2018.6646,2018.8997,8570
2024-01-08 23:30:00,2018.8997,2019.2019,2018.4512,2018.7119,8316
2024-01-09 00:00:00,2026.4,2026.8764,2026.1318,2026.591,7452
2024-01-09 00:30:00,2026.591,2027.0543,2026.301,2026.7661,8274
2024-01-09 01:00:00,2026.7661,2027.2451,2026.5067,2026.9622,8550
2024-01-09 01:30:00,2026.9622,2027.3813,2026.6668,2027.1432,7373
2024-01-09 02:00:00,2027.1432,2027.5756,2026.8828,2027.2774,8114
2024-01-09 02:30:00,2027.2774,2027.7709,2026.9869,2027.5158,7781
2024-01-09 03:00:00,2027.5158,2027.9844,2027.2309,2027.7023,7336
2024-01-09 03:30:00,2027.7023,2028.2274,2027.4014,2027.9399,7891
2024-01-09 04:00:00,2027.9399,2028.3328,2027.6979,2028.1168,8577
2024-01-09 04:30:00,2028.1168,2028.5124,2027.8925,2028.3001,8668
2024-01-09 05:00:00,2028.3001,2028.7342,2028.0245,2028.4408,7308
2024-01-09 05:30:00,2028.4408,2028.9235,2028.211,2028.6225,7471
2024-01-09 06:00:00,2028.6225,2029.1258,2028.3469,2028.8295,7892
2024-01-09 06:30:00,2028.8295,2029.2939,2028.5679,2029.0481,7254
2024-01-09 07:00:00,2029.0481,2029.519,2028.7796,2029.2527,7536
2024-01-09 07:30:00,2029.2527,2029.7234,2028.9854,2029.4209,8347
2024-01-09 08:00:00,2029.4209,2029.903,2029.1407,2029.6169,7522
2024-01-09 08:30:00,2029.6169,2030.0795,2029.3334,2029.821,7729
2024-01-09 09:00:00,2029.821,2030.3568,2029.5459,2030.0759,9273
2024-01-09 09:30:00,2030.0759,2030.5074,2029.7899,2030.2463,8047
2024-01-09 10:00:00,2030.2463,2030.7556,2029.9607,2030.4803,7486
2024-01-09 10:30:00,2030.4803,2030.8968,2030.1957,2030.6509,8606
2024-01-09 11:00:00,2030.6509,2031.0996,2030.428,2030.8305,7389
2024-01-09 11:30:00,2030.8305,2031.3505,2030.5729,2031.0667,6798
2024-01-09 12:00:00,2031.0667,2031.5615,2030.8165,2031.2841,7315
2024-01-09 12:30:00,2031.2841,2031.7412,2031.002,2031.4491,7070
2024-01-09 13:00:00,2031.4491,2031.9453,2031.2047,2031.6745,6656
2024-01-09 13:30:00,2031.6745,2032.171,2031.4033,2031.9248,7992
2024-01-09 14:00:00,2031.9248,2032.4399,2031.6584,2032.1524,7602
2024-01-09 14:30:00,2032.1524,2032.6294,2031.8944,2032.3407,7188
2024-01-09 15:00:00,2032.3407,2032.8151,2032.0716,2032.5513,9013
2024-01-09 15:30:00,2032.5513,2032.9932,2032.2997,2032.7251,7898
2024-01-09 16:00:00,2032.7251,2033.1699,2032.4507,2032.8926,7423
2024-01-09 16:30:00,2032.8926,2033.3561,2032.6097,2033.0836,8518
2024-01-09 17:00:00,2033.0836,2033.5583,2032.8191,2033.2931,8918
2024-01-09 17:30:00,2033.2931,2033.7441,2033.0237,2033.4829,7108
2024-01-09 18:00:00,2033.4829,2033.8884,2033.195,2033.6496,8233
2024-01-09 18:30:00,2033.6496,2034.1323,2033.4228,2033.8518,9814
2024-01-09 19:00:00,2033.8518,2034.3279,2033.6105,2034.0536,8092
2024-01-09 19:30:00,2034.0536,2034.4925,2033.7696,2034.2343,8831
2024-01-09 20:00:00,2034.2343,2034.6999,2033.976,2034.4038,7698
2024-01-09 20:30:00,2034.4038,2034.9186,2034.1511,2034.6423,8058
2024-01-09 21:00:00,2034.6423,2035.1088,2034.3808,2034.8445,8404
2024-01-09 21:30:00,2034.8445,2035.3368,2034.5624,2035.0774,9364
2024-01-09 22:00:00,2035.0774,2035.5764,2034.7991,2035.3073,7759
2024-01-09 22:30:00,2035.3073,2035.7445,2035.0256,2035.4941,7796
2024-01-09 23:00:00,2035.4941,2035.9542,2035.1947,2035.6855,8688
2024-01-09 23:30:00,2035.6855,2036.1107,2035.413,2035.8505,8402
2024-01-10 00:00:00,2021.7,2022.2443,2021.44,2022.0275,8130
2024-01-10 00:30:00,2022.0275,2022.4092,2021.7326,2022.1208,7738
2024-01-10 01:00:00,2022.1208,2022.4806,2021.853,2022.2277,7747
2024-01-10 01:30:00,2022.2277,2022.6218,2021.9249,2022.3578,6469
2024-01-10 02:00:00,2022.3578,2022.7701,2022.1185,2022.5113,9978
2024-01-10 02:30:00,2022.5113,2022.791,2022.1818,2022.4844,8029
2024-01-10 03:00:00,2022.4844,2022.8995,2022.1892,2022.6387,8142
2024-01-10 03:30:00,2022.6387,2023.0317,2022.283,2022.7533,8856
2024-01-10 04:00:00,2022.7533,2023.1529,2022.46,2022.8614,10084
2024-01-10 04:30:00,2022.8614,2023.4531,2022.614,2023.1479,8154
2024-01-10 05:00:00,2023.1479,2023.4893,2022.8839,2023.2395,8053
2024-01-10 05:30:00,2023.2395,2023.6904,2022.9935,2023.4612,9032
2024-01-10 06:00:00,2023.4612,2023.932,2023.1534,2023.656,7983
2024-01-10 06:30:00,2023.656,2024.0212,2023.3739,2023.764,7408
2024-01-10 07:00:00,2023.764,2024.2143,2023.4743,2023.9059,9056
2024-01-10 07:30:00,2023.9059,2024.3261,2023.6258,2024.0123,8118
2024-01-10 08:00:00,2024.0123,2024.4401,2023.7314,2024.1769,8860
2024-01-10 08:30:00,2024.1769,2024.6404,2023.937,2024.3413,7979
2024-01-10 09:00:00,2024.3413,2024.6633,2023.9955,2024.3529,9010
2024-01-10 09:30:00,2024.3529,2024.6723,2024.0133,2024.4071,8648
2024-01-10 10:00:00,2024.4071,2024.7275,2024.0932,2024.4635,6988
2024-01-10 10:30:00,2024.4635,2024.8322,2024.1431,2024.5405,8803
2024-01-10 11:00:00,2024.5405,2024.9253,2024.3126,2024.6917,6926
2024-01-10 11:30:00,2024.6917,2025.0173,2024.3382,2024.6644,8450
2024-01-10 12:00:00,2024.6644,2025.0173,2024.3751,2024.7439,7012
2024-01-10 12:30:00,2024.7439,2025.2507,2024.4586,2025.0085,7359
2024-01-10 13:00:00,2025.0085,2025.533,2024.7248,2025.2256,7285
2024-01-10 13:30:00,2025.2256,2025.6898,2024.9573,2025.3923,7889
2024-01-10 14:00:00,2025.3923,2025.9495,2025.126,2025.6197,8232
2024-01-10 14:30:00,2025.6197,2025.9671,2025.366,2025.6929,8152
2024-01-10 15:00:00,2025.6929,2026.0804,2025.4,2025.7489,8358
2024-01-10 15:30:00,2025.7489,2026.2828,2025.5527,2026.0394,6982
2024-01-10 16:00:00,2026.0394,2026.4214,2025.763,2026.1953,9380
2024-01-10 16:30:00,2026.1953,2026.5688,2025.8958,2026.2892,7625
2024-01-10 17:00:00,2026.2892,2026.8072,2026.0197,2026.5203,7877
2024-01-10 17:30:00,2026.5203,2026.8808,2026.2475,2026.5878,8022
